Product URL,APPLICATION VISCOSITY (25°C),Above sea level,Accessory description,Accessory material,Accessory rated voltage,Accessory size,Accessory type,Actuator adjustment,Actuator material,Actuator type,Altitude,Ambient temperature,Application,Application Method,Application Surface,Application method,Application methods,Application surface,Application type,Approx. weight,Asset,Atmosphere,Balancing Method,Batteries Current,Battery Type,Battery type,Baud rate,Bearing cap,Body material,Bolt Material,Brake Type,Brake input Voltage,Breakdown torque,Brightness scale maximum,Brightness scale minimum,Busbar Voltage (DC),Busbar voltage (DC),By-pass transformer,CATALYSIS PER VOLUME A,CATALYSIS PER VOLUME B,CATALYSIS PER VOLUME C,Capacity @ 25°C,Casing,Certification,Code color paint,Color,Color component for terminal block,Color scale,Communication,Communication protocol,Complement,Component B,Component B type II,Component C,Connection Cables Quantity,Connection output type,Constructive form,Contact action,Contact type,Contactors compatible with this product,Control voltage,Cooling,Cura,Cure temperature,Cure time,Curing,Current type,DE bearing Seal,DESCRICAO TINTA,DRYING TOUCH (25°C),Degree of Protection,Degree of protection,Depth,Description,Design,Digital outputs,Dilution (% volume),Dimension of touch area,Dimensions,Drain,Drip Cover,Drying handling  (25°C),Duty Cycle,Efficiency @ 100%,Efficiency @ 50%,Efficiency @ 75%,"Efficiency Cos Φ 0,8 (100% of load) [%]","Efficiency Cos Φ 0,8 (25% of load) [%]","Efficiency Cos Φ 0,8 (50% of load) [%]","Efficiency Cos Φ 0,8 (75% of load) [%]","Efficiency Cos Φ 0,9 (100% of load) [%]","Efficiency Cos Φ 0,9 (25% of load) [%]","Efficiency Cos Φ 0,9 (50% of load) [%]","Efficiency Cos Φ 0,9 (75% of load) [%]","Efficiency Cos Φ 1,0 (100% of load) [%]","Efficiency Cos Φ 1,0 (25% of load) [%]","Efficiency Cos Φ 1,0 (50% of load) [%]","Efficiency Cos Φ 1,0 (75% of load) [%]",Enclosure,Enclosure type,Equalizing voltage @ 25°C,Espessura,Evaporation,Exciting current,Family,Fan Cover material,Fan material,Final drying (25° C),Floating Voltage @ 25°C,Foot flatness,Frame,Frame Material,Frequency,Function,Function complement,Gateway/Edge Device,Ground pin position,Grounding Lugs,HV rated voltage,HV/LV conductors material,Height,Hot spot,Housing material,Impedance,Impregnation Method,Input Voltage,Input voltage,Instalation,Insulating temperature class,Insulation Class,Interface 1,Interface 2,Internal resistance,Joints Seal,K Factor,L. R. Amperes,LIFETSPAN MIXTURE (25°C),LRC,Language,Law number,License,Load percentaje,Locked rotor time,Locked rotor torque,Main terminal box hole,Manimum drying refinish (25°C),Max. nominal current for terminal blocks,Max. short circuit capacity,Maximum ambient temperature,Maximum discharge current,Maximum drying refinish (25°C),Maximum output current,Maximum recharge current,Maximum temperature dry resist,Maximum thickness,Maximum thickness coat dry,Measurement type,Minimum thickness,Minimum thickness coat dry,Model,Moment of inertia (J),Motor circuit breakers compatible with this product,Mounting,NBI (AT),NDE bearing Seal,NORMATIZATION,No load current,No-load losses,Noise level,Nominal operating temperature,Nominal section of borne cable,Number of Cells,Number of Poles,Number of battery modules,Number of contacts,Number of digital inputs,"Number of digital outputs (PNP type, isolated and protected)",Number of phases,Number of points,Number of poles,Number of stages,Number of terminal poles,Operating / command voltage,Operating current,Operating temperature,Operating voltage,Operating/control voltage,Output,Output contact,Output voltage,Overload protector (phenolic),PACKAGE CONTENT,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FAMILY,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Pack,Painting,Partial discharge,Payloads,Phase,Power,Power factor @ 100%,Power factor @ 50%,Power factor @ 75%,Product,Product family,Product group,Protection degree,REFERENCIA TINTA LIQUIDA,RESIN SYSTEM,Rated LV voltage,Rated Voltage,Rated current,Rated power,Rated speed,Rated torque,Rated voltage,Reactive power,Regreasing System,"Regulation Cos Φ 1,0 (100% of load) [%]","Regulation Cos Φ 1,0 (80% of load) [%]","Regulation Cos Φ 1,0 (90% of load) [%]",Relays,Resilient Base,Resin Relation,Rotation,SOLIDS VOLUME,SOLVENT ETQ,Screw cap,Service factor,Shaft Locking Device,Shaft Material,Shine,Slip,Smart code,Socket Type,Solids per volume,Space Heater Voltage,Specific weight,Standard,Standard IEC 61439-1,Starting Method,Structure Color,Structure color,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Surface Preparation,Surface preparation,Synchronous speed,Taps,Temperature rise,Terminal Block,Terminal line reference,Thermal Class,Thread dimension,Timing function,Total losses,Tropicalized Painting,Type,UN CODE,Unit,Use,Use recommendations,VECTOR GROUP,Voltage,Voltage switch type,Weight,Width,Winding temperature rise,Winding thermal protection
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259130,Ready For Use,,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,30034,,,30034,,,,,,,,,,,,,,,,,,,,,W-CAR POLYESTER,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Silver,SILVER SIRIUS MET VW 2008,Monocomponent,Automotive Refinishing,Metallic,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,W-CAR POLYESTER,Polyester,,,,,,,,,,,,,,,,,15 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Urethane basecoat for general, partial or touch up coatings. Specially designed for fleet coating.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259131,Ready For Use,,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,70027,,,70027,,,,,,,,,,,,,,,,,,,,,W-CAR POLYESTER,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Black,BLACK EBONY FORD 2005,Monocomponent,Automotive Refinishing,Smooth,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,W-CAR POLYESTER,Polyester,,,,,,,,,,,,,,,,,9 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Urethane basecoat for general, partial or touch up coatings. Specially designed for fleet coating.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259133,Ready For Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,60009,,,60009,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,White,WHITE BANCHISA FIAT 96,Monocomponent,Automotive Refinishing,Smooth,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,,Polyester,,,,,,,,,,,,,,,,,20 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,,,,,,,,,,,,,UN 1263 Paints 3 III,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259137,Ready For Use,,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,70026,,,70026,,,,,,,,,,,,,,,,,,,,,W-CAR POLYESTER,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Black,BLACK VULCANO FIAT 2001,Monocomponent,Automotive Refinishing,Smooth,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,W-CAR POLYESTER,Polyester,,,,,,,,,,,,,,,,,9 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Urethane basecoat for general, partial or touch up coatings. Specially designed for fleet coating.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259138,Ready For Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,70022,,,70022,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Black,BLACK LISZT GM 94,Monocomponent,Automotive Refinishing,Smooth,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,,Polyester,,,,,,,,,,,,,,,,,9 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,,,,,,,,,,,,,UN 1263 Paints 3 III,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259139,Ready For Use,,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,32170,,,32170,,,,,,,,,,,,,,,,,,,,,W-CAR POLYESTER,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Silver,GRIS ALUM MET PEU/CIT 2003,Monocomponent,Automotive Refinishing,Metallic,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,W-CAR POLYESTER,Polyester,,,,,,,,,,,,,,,,,15 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Urethane basecoat for general, partial or touch up coatings. Specially designed for fleet coating.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259142,Ready For Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Analysis,Visual Analysis,,,,-,-,-,,,,80017,,,80017,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,Ready For Use,,,,,30 min,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Red,RED ALPINE FIAT 96,Monocomponent,Automotive Refinishing,Smooth,Intermediate,Polyester,High Performance,,,,,,,,,,,,,,,Polyester,,,,,,,,,,,,,,,,,11 ± 2% (ISO 3233 - 1998),Not Applicable,,,,,Matte,,,,Medium Solids,,,,,,,,,,,,,,,,,,,,,,,,UN 1263 Paints 3 III,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-POLIESTER/p/12259262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,Grey,GRAY SCANDIUM MET FIAT 2003,,,Metallic,Intermediate,Polyester,,,,,,,,,,,,,,,,Polyester,,,,,,,,,,,,,,,,,16 ± 2% (ISO 3233 - 1998),,,,,,Matte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259263,"20 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,100 UB,85 UB,,,,-,-,-,,,,00000,,,00000,,,,,,,,,,,,,,,,,,,,,W-CAR ENAMEL,15 min,,,,,,,30%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,60.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,"3,6 L",Metallic Gallon,White,PURE WHITE,Monocomponent,Automotive Refinishing,Smooth,Finishing,MODIFIED POLYESTER,Conventional,,,,,,,,,,,,,,W-CAR ENAMEL,Alkyd,,,,,,,,,,,,,,,,,52 ± 2% (ISO 3233 - 1998),DILUENT SL 20,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Synthetic enamel recommmended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,Black,Black Matte,,,Smooth,Finishing,MODIFIED POLYESTER,,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,41 ± 2% (ISO 3233 - 1998),,,,,,Matte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259840,"20 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,100 UB,85 UB,,,,,,,,,,00000,,,00000,,,,,,,,,,,,,,,,,,,,,W-CAR ENAMEL,15 min,,,,,,,30%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,60.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,"3,6 L",Metallic Gallon,Black,Black Cadilac,Monocomponent,Automotive Refinishing,,Finishing,MODIFIED POLYESTER,Conventional,,,,,,,,,,,,,,W-CAR ENAMEL,Alkyd,,,,,,,,,,,,,,,,,41 ± 2% (ISO 3233 - 1998),,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Synthetic enamel recommmended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12259870,"20 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,100 UB,85 UB,,,,-,-,-,,,,00000,,,00000,,,,,,,,,,,,,,,,,,,,,W-CAR ENAMEL,15 min,,,,,,,30%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,60.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Black,Black Cadilac,Monocomponent,Automotive Refinishing,Smooth,Finishing,MODIFIED POLYESTER,Conventional,,,,,,,,,,,,,,W-CAR ENAMEL,Alkyd,,,,,,,,,,,,,,,,,41 ± 2% (ISO 3233 - 1998),Solvent Resin Lacktherm 1102,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Synthetic enamel recommmended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12278704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,Red,Chassis Red,,,Smooth,Finishing,MODIFIED POLYESTER,,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,11 ± 2% (ISO 3233 - 1998),,,,,,Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12280531,"20 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,100 UB,85 UB,,,,-,-,-,,,,00000,,,00000,,,,,,,,,,,,,,,,,,,,,W-CAR ENAMEL,15 min,,,,,,,30%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,60.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,"3,6 L",Metallic Gallon,Aluminum,Aluminum Opalescente,Monocomponent,Automotive Refinishing,Metallic,Finishing,MODIFIED POLYESTER,Conventional,,,,,,,,,,,,,,W-CAR ENAMEL,Alkyd,,,,,,,,,,,,,,,,,44 ± 2% (ISO 3233 - 1998),Solvent P/ Sintetico,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Synthetic enamel recommmended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12280533,"20 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,100 UB,85 UB,,,,-,-,-,,,,00000,,,00000,,,,,,,,,,,,,,,,,,,,,W-CAR ENAMEL,15 min,,,,,,,30%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,60.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,Aluminum,Aluminum Opalescente,Monocomponent,Automotive Refinishing,Metallic,Finishing,MODIFIED POLYESTER,Conventional,,,,,,,,,,,,,,W-CAR ENAMEL,Alkyd,,,,,,,,,,,,,,,,,44 ± 2% (ISO 3233 - 1998),Solvent P/ Sintetico,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Synthetic enamel recommmended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12658614,"20 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,100 UB,85 UB,,,,,,,,,,60381,,,60381,,,,,,,,,,,,,,,,,,,,,W-CAR ENAMEL,15 min,,,,,,,30%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,NAO RELEVANTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Relevant,,,,,,,,,5 min,,,,,10 min,,,60.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,900 ml,Round Can,White,PURE WHITE,Monocomponent,Automotive Refinishing,,Finishing,MODIFIED POLYESTER,Conventional,,,,,,,,,,,,,,W-CAR ENAMEL,Alkyd,,,,,,,,,,,,,,,,,52 ± 2% (ISO 3233 - 1998),Solvent P/ Sintetico,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Synthetic enamel recommmended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/12659600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metallic Gallon,Black,Black Matte,,,Smooth,Finishing,MODIFIED POLYESTER,,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,41 ± 2% (ISO 3233 - 1998),,,,,,Matte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-SINTETIC/p/15582441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,150 ml,Round Can,,,Component B,Automotive Refinishing,,,Catalyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ONU 1263 RELATED MATERIAL,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Automotive-Refinishing-and-Fleet/Ready-To-Use-Line/W-CAR-URETHANE/p/12258737,"18 - 22"" CF4",,,,,,,,,,,,,,,,Conventional gunGravity gun,Plastic and metallic vehicle surfaces.It is recommended its application over W-MIX PRIMER S10.,,,,,,,,,,,,,,,,Visual Analysis,90 UB,,,,3,1,-,,,,00000,,,00000,,,,15575349,15575350,,,,,,,,,,,,,,,,W-CAR URETHANE,15 min,,,,,,,20%,,,,,4 h,,,,,,,,,,,,,,,,,,,,,,,,,,24 h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 h,,,,,,,,,5 min,,,,,10 min,,,90.0 °C,,20.00 µm,,,15.0 µm,,,,,,,No Normatized,,,,,,,,,,,,,,,,,,,,,,,,,,"2,7 L",Metallic Gallon,White,FROST WHITE VW 95,Component A,Automotive Refinishing,Smooth,Finishing,Automotive Refinishing,Conventional,,,,,,,,,,,,,,W-CAR URETHANE,Acrylic,,,,,,,,,,,,,,,,,48 ± 3% (ISO 3233),DILUENT W-PERFECTION 5870,,,,,Bright,,,,Medium Solids,,,,,,,,,,,,Proceed with application within recoating  interval of the primer,,,,,,,,,,,,UN 1263 Paints 3 III,,,"Two-component polyurethane topcoat recommended for general, partial and touch-up coatings in automotive vehicles.",,,,,,,
