Product URL,Accessory description,Accessory type 1,Actuator type,Application,Bluetooth network,Body material,Color,Color scale,Connectivity mode,Contact action,Cura,Degree of Protection,Ethernet network,Evaporation,Family,Frequency,Function,Input voltage,Memory type,Model,Module type,Nominal section of borne cable,Number of points,Number of poles,Optional,PACKAGING,PAINT COLOR,PAINT COMMERCIAL COLOR,PAINT COMPONENT,PAINT FINISH,PAINT FUNCTION,PAINT PRODUCTS LINE,PAINT VERSION,Payloads,Product family,RESIN SYSTEM,Rated Power,Real time clock (RTC),SOLIDS VOLUME,Shine,Size,Smart code,Standard,Storage capacity,Subscription time,Supplement for accessories for terminal block line,Supply voltage,Synchronous speed,Terminal line reference,Thermal Class,Type,Voltage,Wi-Fi network
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-20/p/12254402,,,,,,,,,,,,,,,,,,,,,,,,,,Round Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Reducers-and-Auxiliaries-Refinishing/REDUCER-SL-20/p/12254403,,,,,,,,,,,,,,,,,,,,,,,,,,Rectangular Can,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Resin-Diluent/LACKTHERM-1105-RESIN-DILUENT/p/DILUENTE_RESINA_LACKTHERM_1105,,,,,,,,,,,,,,Medium,,,Resin Diluent,,,,,,,,,,,,,,,Impregnation Resin,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Special-Solvent/ANTIFOULING-DILUENT/p/DILUENTE_ANTIINCRUSTANTE,,,,,,,,,,,,,,Medium,,,Special Solvent,,,,,,,,,,,,,,,Alkyd,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Varnish-Diluent/LACKTHERM-1101-RESIN-DILUENT/p/DILUENTE_RESINA_LACKTHERM_1101,,,,,,,,,,,,,,Medium,,,Varnish Diluent,,,,,,,,,,,,,,,Impregnation Varnish,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Diluent/Varnish-Diluent/LACKTHERM-1102-RESIN-DILUENT/p/DILUENTE_RESINA_LACKTHERM_1102,,,,,,,,,,,,,,Medium,,,Varnish Diluent,,,,,,,,,,,,,,,Impregnation Varnish,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Complements/Component-Encapsulation/LACKTHERM-1366/p/RESINA_IMPREGNACAO_LACKTHERM_1366,,,,,,,Transparent,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Epoxy,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Complements/Component-Encapsulation/LACKTHERM-1382/p/VERNIZ_IMPREGNACAO_LACKTHERM_1382,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Complements/Glue-for-Mica-Tape-Fiberglass/LACKTHERM-1364/p/VERNIZ_IMPREGNACAO_LACKTHERM_1364,,,,,,,Amber,,,,,,,,,,,,,,,,,,,,,,Component B,,,,,,,Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Complements/Motorbrake-or-Electromagnet-Encapsulation/LACKTHERM-1380/p/VERNIZ_IMPREGNACAO_LACKTHERM_1380,,,,,,,Red,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Complements/Rotor-Balancing/MASSA-LACKTHERM-1329/p/MASSA_LACKTHERM_1329,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Complements/Terminal-Box-Filling/RESINA-EP%C3%93XI-LACKTHERM-1326/p/RESINA_EPOXI_LACKTHERM_1326,,,,,,,Grayish White,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Household-Appliances/LACKTHERM-1317-90/p/VERNIZ_IMPREGNACAO_LACKTHERM_1317_90,,,,,,,Light Amber,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Insaturated Imidic Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Household-Appliances/LACKTHERM-1323/p/RESINA_IMPREGNACAO_LACKTHERM_1323,,,,,,,Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1313/p/VERNIZ_IMPREGNACAO_LACKTHERM_1313,,,,,,,Dark Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Imide Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1314-40/p/VERNIZ_IMPREGNACAO_LACKTHERM_1314_40,,,,,,,Light Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1317-120/p/RESINA_IMPREGNACAO_LACKTHERM_1317_120,,,,,,,Amber,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Insaturated Imidic Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1317-500/p/RESINA_IMPREGNACAO_LACKTHERM_1317_500,,,,,,,Amber,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Insaturated Imidic Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1356/p/VERNIZ_IMPREGNACAO_LACKTHERM_1356,,,,,,,Dark Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Over-50-Hp/LACKTHERM-1357/p/VERNIZ_IMPREGNACAO_LACKTHERM_1357,,,,,,,Dark Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Epoxy,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Protective-Primers/LACKTHERM-1320/p/VERNIZ_IMPREGNACAO_LACKTHERM_1320,,,,,,,Blue,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Protective,,,,,,,,,,,,,,F - 155ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Up-to-50-Hp/LACKTHERM-1303/p/VERNIZ_IMPREGNACAO_LACKTHERM_1303,,,,,,,Light Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Polyester,,,,,,,,,,,,,,B - 130ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Up-to-50-Hp/LACKTHERM-1317-25/p/VERNIZ_IMPREGNACAO_LACKTHERM_1317_25,,,,,,,Light Yellow,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Insaturated Imidic Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Up-to-50-Hp/LACKTHERM-1319-80/p/VERNIZ_IMPREGNACAO_LACKTHERM_1319_80,,,,,,,Light Yellow,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Water Borne,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Up-to-50-Hp/LACKTHERM-1319/p/VERNIZ_IMPREGNACAO_LACKTHERM_1319,,,,,,,Light Yellow,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Water Borne,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Up-to-50-Hp/LACKTHERM-1333/p/VERNIZ_IMPREGNACAO_LACKTHERM_1333,,,,,,,Dark Amber,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Polyester,,,,,,,,,,,,,,B - 130ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electric-Motors/Up-to-50-Hp/LACKTHERM-1334/p/VERNIZ_IMPREGNACAO_LACKTHERM_1334,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,Monocomponent,,,,,,,Modified Polyester,,,,,,,,,,,,,,B - 130ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Impregnation-Varnishes/Electronic-Reactors-No-Breaks/LACKTHERM-1369/p/VERNIZ_IMPREGNACAO_LACKTHERM_1369,,,,,,,White,,,,,,,,,,,,,,,,,,,,,,Component A,,,,,,,Insaturated Polyester,,,,,,,,,,,,,,H - 180ºC,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-ESTER-HPP-965/p/W-ESTER_HPP_965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy Ester,,,,Epoxy Ester,,,49 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-POXI-CVE-355/p/W-POXI_CVE_355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adherence Improver,Epoxy,,,,Epoxy Isocyanate,,,19 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-POXI-CVP-315/p/W-POXI_CVP_315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Amide,,,60 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-CVD-501-PIA/p/W-THANE_CVD_501_PIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Polyurethane,,,,,,,,,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-ERA-531/p/W-THANE_ERA_531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Polyurethane,,,,Aliphatic Modified Polyester,,,38 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Agricultural-Implements/W-THANE-LXP-545/p/W-THANE_LXP_545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Polyurethane,,,,Aromatic Modified Polyester,,,40 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-CRIL-HIDRO-ERP-805/p/W-CRIL_HIDRO_ERP_805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Water Borne,,,,Water Borne,,,50 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-ESTER-HIDRO-CVD-713/p/W-ESTER_HIDRO_CVD_713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Water Borne,,,,Water Borne,,,38 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-HPD-151/p/W-LACK_HPD_151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Alkyd,,,,Alkyd Short Modified,,,40 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-HPP-115/p/W-LACK_HPP_115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Alkyd,,,,Alkyd Short Modified,,,40 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-LACK-PRIMER-NC/p/W-LACK_PRIMER_NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Alkyd,,,,Alkyd/Nitrocellulose,,,27 ± 3% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-POXI-BLOCK-HPP-402-RL-/p/14428510,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Aluminum,Aluminum,,Metallic,Primer,Epoxy,,,,Epoxy Novolac,,,85 ± 3% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Casting/W-POXI-BLOCK-HPP-402-RL-/p/14782631,,,,,,,,0,,,,,,,,,,,,,,,,,,Metallic Gallon,Aluminum,Aluminum,,Metallic,Primer,Epoxy,,,,Epoxy Novolac,,,96 ± 1% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Chemical-and-Petrochemical/W-LUBI-DSR-473-AEROSOL/p/17460765,,,,,,,,0,,,,,,,,,,,,,,,,,,Round Can,,,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd Short Modified,,,47 ± 2% (ISO 3233 - 1998),Semi -Mate,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Chemical-and-Petrochemical/W-POXI-BLOCK-HPP-402/p/W-POXI_BLOCK_HPP_402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Novolac,,,96 ± 1% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Chemical-and-Petrochemical/W-POXI-GFD-402/p/W-POXI_GFD_402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Epoxy,,,,Epoxy Novolac,,,96 ± 1% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Food-Industry/W-POXI-HIDRO-AVA-413-NOBAC/p/W-POXI_HIDRO_AVA_413_NOBAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Water Borne,,,,Water Borne,,,43 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Food-Industry/W-THANE-507-NOBAC/p/W-THANE_507_NOBAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,70 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Food-Industry/W-THANE-ANTIFUNGO-508/p/W-THANE_ANTIFUNGO_508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,63 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/LACKPOXI-N-1277/p/LACKPOXI_N1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Amide,,,65 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/LACKPOXI-N-2628/p/LACKPOXI_N2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Epoxy,,,,Epoxy Amide,,,82 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/LACKPOXI-N-2630/p/LACKPOXI_N2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy,,,,Epoxy Amide,,,81 ± 1% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/LACKTHANE-N-2677/p/LACKTHANE_N2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,Polyurethane,,,,Aliphatic Acrylic,,,65 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/ETIL-SILICATO-ZINCO-ALUMINIO-N-2231/p/ETIL_SILICATO_ZINCO_ALUMINIO_N_2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Ethyl Silicate,,,,Ethyl Silicate,,,52 ± 2% (N 1358),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-CRIL-HIDRO-HPD-733/p/W-CRIL_HIDRO_HPD_73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double Function,Water Borne,,,,Water Borne,,,38 ± 2% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-ESTER-CVP-964/p/WEGESTER_CVP_964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primer,Epoxy Ester,,,,Epoxy Ester/Alkyd,,,40 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10001071,,,,,,,,"64,860",,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10001074,,,,,,,,MUNSELL 10YR 8/14,,,,,,,,,,,,,,,,,,Metal Bucket,Yellow,Yellow,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10001083,,,,,,,,"63,300",,,,,,,,,,,,,,,,,,Round Can,White,White,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10001084,,,,,,,,0,,,,,,,,,,,,,,,,,,Metal Bucket,Black,Black,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10057438,,,,,,,,"MUNSELL 2,5G 4/8",,,,,,,,,,,,,,,,,,Metal Bucket,Green,Verde,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10675665,,,,,,,,"MUNSELL N6,5",,,,,,,,,,,,,,,,,,Metal Bucket,Grey,Grey,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/10993784,,,,,,,,"MUNSELL 2,5YR 2/4",,,,,,,,,,,,,,,,,,Metal Bucket,Brown,Brown,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11123531,,,,,,,,MUNSELL 5Y 8/12,,,,,,,,,,,,,,,,,,Metal Bucket,Yellow,Yellow,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11288699,,,,,,,,"46,540",,,,,,,,,,,,,,,,,,Metal Bucket,Blue,Blue,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-CVA-131/p/11934675,,,,,,,,MUNSELL 5R 4/14,,,,,,,,,,,,,,,,,,Metal Bucket,Red,Safety Red,,Smooth,Finishing,MODIFIED POLYESTER,,,,Alkyd/Nitrocellulose,,,28 ± 5% (ISO 3233 - 1998),Half-Brightness,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-LACK-SRA-11-SPRAY/p/W-LACK_SRA_11_SPRAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finishing,,,,,,,,30 ± 5% (ISO 3233 - 1998),,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14768244,,,,,,,,RAL 5009,,,,,,,,,,,,,,,,,,Metallic Gallon,Blue,Blue,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,88 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14794779,,,,,,,,RAL 7016,,,,,,,,,,,,,,,,,,Metallic Gallon,Grey,Grey,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/14794978,,,,,,,,RAL 7016,,,,,,,,,,,,,,,,,,Metallic Gallon,Grey,Grey,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15074611,,,,,,,,"MUNSELL N9,5",,,,,,,,,,,,,,,,,,Metallic Gallon,White,White,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15086323,,,,,,,,RAL 5002,,,,,,,,,,,,,,,,,,Metallic Gallon,Blue,Blue,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
https://www.weg.net/catalog/weg/BR/en/Coatings-and-Varnishes/Liquid-Coatings/Industrial-Anticorrosive/Machinery-and-Equipment/W-POLI-HPD-451/p/15149656,,,,,,,,"MUNSELL N9,5",,,,,,,,,,,,,,,,,,Metal Bucket,White,White,,Smooth,Double Function,Poliureia,,,,Amina Funcional,,,98 ± 2% (ISO 3233 - 1998),Bright,,,,,,,,,,,,,
