Product URL,ACABAMENTO PINTURA,Brilho,COMPONENTE TINTA,CONTEUDO EMBALAGEM,COR COMERCIAL TINTA,COR TINTA,Classe Térmica,Cor,Cura,EMBALAGEM,Escala de cor,FUNCAO TINTA,Família,Função,LINHA PRODUTOS TINTAS,SISTEMA RESINA,SOLIDOS VOLUME,VERSAO TINTA
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEG-OCEANO-STANDARD/p/10006327,Liso,Fosco,,,Vermelho,Vermelho,,,,Lata Redonda,0,Acabamento,,,Antiincrustante,Breu,60 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEG-OCEANO-SUPER/p/12058082,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Balde Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEGCRIL-HPA-50/p/11467494,Liso,Brilhante,,,Bege,Bege,,,,Balde Metálico,22.890,Acabamento,,,Acrílico,Acrílico Alifático,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEGCRIL-HPA-50/p/13204560,Liso,Brilhante,,,Bege,Bege,,,,Balde Metálico,22.890,Acabamento,,,Acrílico,Acrílico Alifático,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEGCRIL-HPA-50/p/16458970,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,RAL 7038,Acabamento,,,Acrílico,Acrílico Alifático,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEGCRIL-HPA-50/p/16458972,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,ANSI 61,Acabamento,,,Acrílico,Acrílico Alifático,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-Pesqueiras/WEGCRIL-HPA-50/p/16458988,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,RAL 7035,Acabamento,,,Acrílico,Acrílico Alifático,58 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10003824,Liso,Brilhante,,,Azul Segurança,Azul,,,,Galão Metálico,"MUNSELL 2,5PB 4/10",Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10003825,Liso,Brilhante,,,Branco,Branco,,,,Balde Metálico,"WI MUNSELL N9,5",Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10003826,Liso,Brilhante,,,Branco,Branco,,,,Galão Metálico,"WI MUNSELL N9,5",Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10003827,Liso,Brilhante,,,Preto,Preto,,,,Balde Metálico,MUNSELL N1,Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10006292,Liso,Brilhante,,,Cinza Médio,Cinza,,,,Balde Metálico,"MUNSELL N6,5",Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10006293,Liso,Brilhante,,,Cinza Médio,Cinza,,,,Galão Metálico,"MUNSELL N6,5",Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10007141,Liso,Brilhante,,,Amarelo Segurança,Amarelo,,,,Galão Metálico,MUNSELL 5Y 8/12,Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10007142,Liso,Brilhante,,,Verde Pastel,Verde,,,,Galão Metálico,MUNSELL 5G 8/4,Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10007143,Liso,Brilhante,,,Verde Petrobras,Verde,,,,Galão Metálico,"MUNSELL 2,5G 5/10",Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-ACABAMENTO/p/10007144,Liso,Brilhante,,,Preto,Preto,,,,Galão Metálico,MUNSELL N1,Acabamento,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/10003820,Liso,Brilhante,,,Vermelho Óxido,Vermelho,,,,Balde Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/10003821,Liso,Brilhante,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/10003822,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/10003823,Liso,Brilhante,,,Cinza,Cinza,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/10857966,,,,,,,,,,Bombona Plástica,,,,,Catalisador,,,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/12902367,Liso,Brilhante,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/13203615,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/13203624,Liso,Brilhante,,,Vermelho Óxido,Vermelho,,,,Balde Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/13203702,Liso,Brilhante,,,Cinza,Cinza,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-76-WET-SURFACE-N-2680-PRIMER/p/14720209,Liso,Brilhante,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-N-2680-EDGE-RETENTION/p/10589318,Liso,Brilhante,,,Cinza,Cinza,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-N-2680-EDGE-RETENTION/p/10653062,Liso,Brilhante,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-N-2680-EDGE-RETENTION/p/11733097,Liso,Brilhante,,,Preto,Preto,,,,Balde Metálico,MUNSELL N1,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-N-2680-EDGE-RETENTION/p/12050970,Liso,Brilhante,,,Branco,Branco,,,,Galão Metálico,"WI MUNSELL N9,5",Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-N-2680-EDGE-RETENTION/p/13204037,Liso,Brilhante,,,Cinza,Cinza,,,,Galão Metálico,0,Primer,,,Epóxi,Epóxi Amina,SEM SOLVENTE,
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/10003117,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Balde Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/10003118,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/12276517,Liso,Fosco,,,Cinza,Cinza,,,,Balde Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/12504952,Liso,Fosco,,,Cinza Claro,Cinza,,,,Galão Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/13203420,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/13203444,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Balde Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/13204965,Liso,Fosco,,,Cinza,Cinza,,,,Balde Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/14959895,Liso,Fosco,,,Cinza Claro,Cinza,,,,Galão Metálico,"MUNSELL N6,5",Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/14960020,Liso,Fosco,,,Cinza Claro,Cinza,,,,Balde Metálico,"MUNSELL N6,5",Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/LACKPOXI-SHOP-PRIMER/p/15858481,Liso,Fosco,,,Cinza,Cinza,,,,Galão Metálico,0,Shop Primer,,,Epóxi,Epóxi Amina,32 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-ECOLOFLEX-SPC-200/p/10006342,Liso,Semi-Brilho,,,Marrom,Marrom,,,,Balde Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,44 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-ECOLOFLEX-SPC-200/p/12647740,Liso,Semi-Brilho,,,Marrom Médio,Marrom,,,,Galão Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,44 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-ECOLOFLEX-SPC-200/p/14204588,Liso,Semi-Brilho,,,VERMELHO Z,Vermelho,,,,Galão Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,62 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-ECOLOFLEX-SPC-200/p/14204672,Liso,Semi-Brilho,,,Vermelho,Vermelho,,,,Balde Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,62 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-ECOLOFLEX-SPC-200/p/14207604,Liso,Semi-Brilho,,,VERMELHO CLARO Z,Vermelho,,,,Galão Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,62 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-ECOLOFLEX-SPC-200/p/14209004,Liso,Semi-Brilho,,,VERMELHO CLARO,Vermelho,,,,Balde Metálico,0,Acabamento,,,Antiincrustante,Acrilato Cobre,62 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-POXI-DRD-33/p/10003020,Liso,Brilhante,,,Verde Sinal,Verde,,,,Balde Metálico,52.600,Dupla Função,,,Epóxi,Epóxi Modificado Amina,80 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-POXI-DRD-33/p/10731740,Liso,Brilhante,,,Cinza Claro,Cinza,,,,Balde Metálico,0,Dupla Função,,,Epóxi,Epóxi Modificado Amina,80 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-POXI-DRD-33/p/11298488,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,MUNSELL N5,Dupla Função,,,Epóxi,Epóxi Modificado Amina,80 ± 3% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-POXI-DRD-33/p/12902221,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,0,Dupla Função,,,Epóxi,Epóxi Modificado Amina,80 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-POXI-DRD-33/p/13203441,Liso,Brilhante,,,Verde Sinal,Verde,,,,Balde Metálico,52.600,Dupla Função,,,Epóxi,Epóxi Modificado Amina,80 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-POXI-DRD-33/p/13823757,Liso,Brilhante,,,Cinza,Cinza,,,,Balde Metálico,MUNSELL 10GY 4/1,Dupla Função,,,Epóxi,Epóxi Modificado Amina,80 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/10002509,Metalizado,Semi-Fosco,,,Alumínio,Alumínio,,,,Galão Metálico,170,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,26 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/11725866,Liso,Fosco,,,Preto,Preto,,,,Galão Metálico,0,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,50 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/11938157,Liso,Fosco,,,Preto,Preto,,,,Balde Metálico,0,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,50 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/15865325,Liso,Semi-Fosco,,,Alumínio,Alumínio,,,,Balde Metálico,170,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,26 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/16169998,Metalizado,Semi-Fosco,,,Alumínio,Alumínio,,,,Galão Metálico,170,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,26 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/16265229,Liso,Fosco,,,Preto,Preto,,,,Galão Metálico,0,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,50 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPA-660/p/16728663,Liso,Ultra-Fosco,,,Alumínio,Alumínio,,,,Balde Metálico,0,Alta Temperatura - 600°C,,,Alta Temperatura,Silicone Modificada,22 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10004335,Liso,Fosco,,,Branco,Branco,,,,Galão Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10004336,Metalizado,Fosco,,,Alumínio,Alumínio,,,,Galão Metálico,170,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10004338,Liso,Fosco,,,Preto,Preto,,,,Balde Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10004339,Liso,Fosco,,,Preto,Preto,,,,Galão Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10004340,Liso,Fosco,,,Cinza,Cinza,,,,Galão Metálico,MUNSELL N8,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10006371,Liso,Fosco,,,Amarelo Ouro,Amarelo,,,,Galão Metálico,MUNSELL 10YR 8/14,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/10905657,Liso,Fosco,,,Vermelho Óxido,Vermelho,,,,Galão Metálico,0,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/11047551,Liso,Fosco,,,Laranja,Laranja,,,,Galão Metálico,RAL 2008,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/11104993,Liso,Fosco,,,Amarelo,Amarelo,,,,Galão Metálico,MUNSELL 5Y 8/12,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
https://www.weg.net/catalog/weg/BR/pt/Tintas-e-Vernizes/Tinta-Liquida/Mar%C3%ADtima/Embarca%C3%A7%C3%B5es-de-Grande-Porte/W-TERM-HPD-364/p/11126502,Liso,Fosco,,,Cinza,Cinza,,,,Balde Metálico,MUNSELL N8,Dupla Função,,,Epóxi,Epóxi Fenólico,72 ± 2% (ISO 3233 - 1998),
